operator	base	base_kind	offset	width	access	indexed	depth
playunitsoundfx	0x00585408	static	0x0	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x0	4	read	indexed	1
playunitsoundfx	0x00585408	static	0x0	4	write	indexed	2
playunitsoundfx	0x00585408	static	0x14	0	read	indexed	1
playunitsoundfx	0x00585408	static	0x14	4	read	indexed	1
playunitsoundfx	0x00585408	static	0xdc	0	read	scalar	2
playunitsoundfx	0x00585408	static	0xdc	0	read	indexed	1
playunitsoundfx	0x00585408	static	0xdc	4	read	scalar	2
playunitsoundfx	0x00585408	static	0xdc	4	read	indexed	1
playunitsoundfx	0x00585408	static	0xf0	0	read	scalar	1
playunitsoundfx	0x00585408	static	0xf0	0	read	indexed	2
playunitsoundfx	0x00585408	static	0xf0	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x180	0	read	scalar	1
playunitsoundfx	0x00585408	static	0x180	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x6f4	0	read	indexed	2
playunitsoundfx	0x00585408	static	0x6f8	0	read	scalar	1
playunitsoundfx	0x00585408	static	0x6f8	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x6f8	4	write	indexed	2
playunitsoundfx	0x00585408	static	0xfb8	4	read	scalar	1
playunitsoundfx	0x00585408	static	0xfbc	4	read	scalar	2
playunitsoundfx	0x00585408	static	0x1398	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x13a0	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x13ac	4	read	scalar	1
playunitsoundfx	0x00585408	static	0x13b4	4	read	scalar	1
playvideo	0x005867c0	static	0x0	4	read	scalar	1
playvideo	0x005867c0	static	0x0	4	write	scalar	1
playvideo	0x005867c0	static	0x4	4	read	scalar	1
playvideo	0x005867c0	static	0x4	4	write	scalar	1
playvideo	0x005867c0	static	0x8	4	read	scalar	1
playvideo	0x005867c0	static	0x8	4	write	scalar	1
playvideo	0x005867c0	static	0xc	0	read	scalar	2
playvideo	0x005867c0	static	0x20c	4	write	scalar	1
playvideo	0x005867c0	static	0x210	4	write	scalar	1
playvideo	0x005867c0	static	0x214	4	write	scalar	1
playvideo	0x005867c0	static	0x218	4	write	scalar	1
playvideo	0x005867c0	static	0x21c	4	read	scalar	1
playvideo	0x005867c0	static	0x220	4	read	scalar	1
playvideo	0x005867c0	static	0x224	4	read	scalar	1
playvideo	0x005867c0	static	0x224	4	write	scalar	2
playvideo	0x005867c0	static	0x228	4	read	scalar	2
playvideo	0x005867c0	static	0x22c	4	read	scalar	2
playvideo	0x005867c0	static	0x230	4	read	scalar	2
playvideo_stretch	0x00585174	indirect	0x0	4	read	scalar	0
playvideo_stretch	0x005867c0	static	0x0	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x0	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x4	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x4	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x8	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x8	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0xc	0	read	scalar	2
playvideo_stretch	0x005867c0	static	0x20c	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x210	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x214	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x218	4	write	scalar	1
playvideo_stretch	0x005867c0	static	0x21c	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x220	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x224	4	read	scalar	1
playvideo_stretch	0x005867c0	static	0x224	4	write	scalar	2
playvideo_stretch	0x005867c0	static	0x228	4	read	scalar	2
playvideo_stretch	0x005867c0	static	0x22c	4	read	scalar	2
playvideo_stretch	0x005867c0	static	0x230	4	read	scalar	2
playvideoshutdown	0x005867c0	static	0x0	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x0	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x4	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x4	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x8	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x8	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0xc	0	read	scalar	2
playvideoshutdown	0x005867c0	static	0x20c	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x210	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x214	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x218	4	write	scalar	1
playvideoshutdown	0x005867c0	static	0x21c	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x220	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x224	4	read	scalar	1
playvideoshutdown	0x005867c0	static	0x224	4	write	scalar	2
playvideoshutdown	0x005867c0	static	0x228	4	read	scalar	2
playvideoshutdown	0x005867c0	static	0x22c	4	read	scalar	2
playvideoshutdown	0x005867c0	static	0x230	4	read	scalar	2
playvoice	0x00585408	static	0x0	0	read	indexed	1
playvoice	0x00585408	static	0x0	4	read	scalar	1
playvoice	0x00585408	static	0x0	4	read	indexed	1
playvoice	0x00585408	static	0x0	4	write	indexed	2
playvoice	0x00585408	static	0x14	0	read	indexed	1
playvoice	0x00585408	static	0x14	4	read	indexed	1
playvoice	0x00585408	static	0xdc	0	read	scalar	2
playvoice	0x00585408	static	0xdc	0	read	indexed	1
playvoice	0x00585408	static	0xdc	4	read	scalar	2
playvoice	0x00585408	static	0xdc	4	read	indexed	1
playvoice	0x00585408	static	0xf0	0	read	scalar	1
playvoice	0x00585408	static	0xf0	0	read	indexed	2
playvoice	0x00585408	static	0xf0	4	read	scalar	1
playvoice	0x00585408	static	0x180	0	read	scalar	1
playvoice	0x00585408	static	0x180	4	read	scalar	1
playvoice	0x00585408	static	0x6f4	0	read	indexed	2
playvoice	0x00585408	static	0x6f8	0	read	scalar	1
playvoice	0x00585408	static	0x6f8	4	read	scalar	1
playvoice	0x00585408	static	0x6f8	4	write	indexed	2
playvoice	0x00585408	static	0xfb8	4	read	scalar	1
playvoice	0x00585408	static	0xfbc	4	read	scalar	2
playvoice	0x00585408	static	0x1398	4	read	scalar	1
playvoice	0x00585408	static	0x13a0	4	read	scalar	1
playvoice	0x00585408	static	0x13ac	4	read	scalar	1
playvoice	0x00585408	static	0x13b4	4	read	scalar	1
poolobjecttype	0x005a7b50	static	0x0	4	read	scalar	1
poolobjecttype	0x005a7b50	static	0x4	4	read	scalar	1
positionfaithmap	0x005876d0	static	0x1a4	4	read	scalar	2
positionfaithmap	0x005876d0	static	0x1a4	4	write	scalar	1
positionfaithmap	0x005876d0	static	0x1a8	4	read	scalar	2
positionfaithmap	0x005876d0	static	0x1a8	4	write	scalar	1
positionfaithmap	0x005876d0	static	0x1b0	4	write	scalar	2
positionfaithmap	0x005876d0	static	0x1b4	4	write	scalar	2
positionfaithmap	0x005876d0	static	0x1ec	4	read	scalar	2
positionfaithmap	0x005876d0	static	0x1f0	4	read	scalar	2
positionfaithmap	0x005876d0	static	0x1fc	4	write	scalar	2
positionfaithmap	0x005876d0	static	0x200	4	write	scalar	2
positionmap	0x005876d0	static	0x1a4	4	read	scalar	2
positionmap	0x005876d0	static	0x1a4	4	write	scalar	1
positionmap	0x005876d0	static	0x1a8	4	read	scalar	2
positionmap	0x005876d0	static	0x1a8	4	write	scalar	1
positionmap	0x005876d0	static	0x1b0	4	write	scalar	2
positionmap	0x005876d0	static	0x1b4	4	write	scalar	2
positionmap	0x005876d0	static	0x1ec	4	read	scalar	2
positionmap	0x005876d0	static	0x1f0	4	read	scalar	2
positionmap	0x005876d0	static	0x1fc	4	write	scalar	2
positionmap	0x005876d0	static	0x200	4	write	scalar	2
preparecitybattlemap	0x005ae958	static	0x54	4	read	scalar	1
preparecitybattlemap	0x005ae958	static	0x5c	4	read	scalar	2
preparecitybattlemap	0x005ae958	static	0x60	4	read	scalar	2
preparecitybattlemap	0x005ae958	static	0x64	4	read	scalar	1
preparecitybattlemap	0x005ae958	static	0x6c	4	read	scalar	1
preparecitybattlemap	0x005ae958	static	0x70	4	read	scalar	1
preparedefendingcity	0x005ae924	indirect	0x1	0	read	scalar	0
preparedefendingcity	0x005ae924	indirect	0x5	0	read	scalar	0
preparedefendingcity	0x005ae928	indirect	0x1	0	read	scalar	0
preparedefendingcity	0x005ae928	indirect	0x5	0	read	scalar	0
preparedefendingcity	0x005ae974	static	0x8	4	read	scalar	1
preparedefendingcity	0x005ae974	static	0x10	4	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0x4	4	read	scalar	0
preparedefendingcity	0x005ae98c	indirect	0x1c	4	read	scalar	0
preparedefendingcity	0x005ae98c	indirect	0x44	4	read	scalar	0
preparedefendingcity	0x005ae98c	indirect	0x48	4	read	scalar	0
preparedefendingcity	0x005ae98c	indirect	0x4c	4	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0x50	4	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0xc4	0	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0xc4	0	read	indexed	1
preparedefendingcity	0x005ae98c	indirect	0x55c	0	read	scalar	0
preparedefendingcity	0x005ae98c	indirect	0x55c	4	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0x560	4	read	scalar	1
preparedefendingcity	0x005ae98c	indirect	0x564	4	read	scalar	1
previousarmy	0x00584ae8	static	0x278	0	read	scalar	2
previousarmy	0x00584ae8	static	0x680	4	read	scalar	1
previousarmy	0x00584ae8	static	0x684	4	read	scalar	1
previousarmy	0x00584ae8	static	0x688	4	read	scalar	1
previousarmy	0x00584ae8	static	0x68c	4	read	scalar	1
previousarmy	0x00584ae8	static	0x2be4	4	read	scalar	2
previousarmy	0x00584ae8	static	0x2bec	4	read	scalar	1
previousarmymps	0x00584ae8	static	0x278	0	read	scalar	2
previousarmymps	0x00584ae8	static	0x680	4	read	scalar	1
previousarmymps	0x00584ae8	static	0x684	4	read	scalar	1
previousarmymps	0x00584ae8	static	0x688	4	read	scalar	1
previousarmymps	0x00584ae8	static	0x68c	4	read	scalar	1
previousarmymps	0x00584ae8	static	0x2be4	4	read	scalar	2
previousarmymps	0x00584ae8	static	0x2bec	4	read	scalar	1
previouscity	0x00584ae8	static	0x278	0	read	scalar	2
previouscity	0x00584ae8	static	0x680	4	read	scalar	1
previouscity	0x00584ae8	static	0x684	4	read	scalar	1
previouscity	0x00584ae8	static	0x688	4	read	scalar	1
previouscity	0x00584ae8	static	0x68c	4	read	scalar	1
previouscity	0x00584ae8	static	0x2be4	4	read	scalar	2
previouscity	0x00584ae8	static	0x2bec	4	read	scalar	1
providername	0x005d1e84	indirect	0x134	0	read	indexed	1
providername	0x005d1e84	indirect	0x2c8	4	read	scalar	1
qtyinbarter	0x00584cd4	static	0x8	4	read	scalar	1
qtyinbarter	0x00584cd4	static	0xc	4	read	scalar	1
qtyinbarter	0x00584cd4	static	0x28	0	read	indexed	1
qtyinbarter	0x00584cd4	static	0x28	2	read	indexed	1
qtyinbarter	0x00584cd4	static	0x2c	1	read	indexed	1
qtyinbarter	0x00584cd4	static	0x2d	1	read	indexed	1
realgriddistance	0x005ae958	static	0x14	4	read	scalar	1
realgriddistance	0x005ae958	static	0x6c	4	read	scalar	1
realgriddistance	0x005ae958	static	0x70	4	read	scalar	1
rebuild3dmap	0x005876d0	static	0x164	0	read	scalar	2
rebuild3dmap	0x005876d0	static	0x22c	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x230	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x234	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x234	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x238	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x238	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x23c	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x23c	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x240	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x244	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x248	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x250	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x254	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x258	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x258	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x25c	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x25c	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x260	4	read	scalar	2
rebuild3dmap	0x005876d0	static	0x260	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x264	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x268	4	write	scalar	2
rebuild3dmap	0x005876d0	static	0x26c	4	write	scalar	2
refreshdirty	0x00584ae8	static	0x278	0	read	scalar	1
refreshdirty	0x00584ae8	static	0x278	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x680	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x684	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x688	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x750	0	read	scalar	2
refreshdirty	0x00584ae8	static	0x758	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x75c	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x760	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x774	4	read	scalar	2
refreshdirty	0x00584ae8	static	0x2be4	4	read	scalar	2
regionatlocation	0x005aef04	static	0x0	4	read	scalar	2
regionatlocation	0x005aef04	static	0xc	4	read	scalar	2
regionview	0x005aa12c	static	0x654	4	read	scalar	2
regionview	0x005aa12c	static	0x654	4	write	scalar	2
regionview	0x005aa12c	static	0x482c	0	read	scalar	2
regionview	0x005aa12c	static	0x4830	4	write	scalar	2
regionview	0x005aa12c	static	0x4888	4	read	scalar	2
regionview	0x005aa12c	static	0x488c	4	read	scalar	2
relative2actual	0x00579458	static	0x40	4	read	scalar	1
relative2actual	0x00579458	static	0x44	4	read	scalar	1
releasemap	0x005ae958	static	0x18	4	read	scalar	1
releasemap	0x005ae958	static	0x18	4	write	scalar	1
releasemap	0x005ae958	static	0x1c	0	read	scalar	1
releasemap	0x005ae958	static	0x24	4	read	scalar	2
releasemap	0x005ae958	static	0x24	4	write	scalar	2
releasemap	0x005ae958	static	0x28	4	read	scalar	2
releasemap	0x005ae958	static	0x28	4	write	scalar	2
releasemap	0x005ae958	static	0x2c	4	read	scalar	2
releasemap	0x005ae958	static	0x2c	4	write	scalar	2
releasemap	0x005ae958	static	0x30	4	write	scalar	2
releasemap	0x005ae958	static	0x38	4	read	scalar	2
releasemap	0x005ae958	static	0x38	4	write	scalar	2
releasemap	0x005ae958	static	0x40	4	read	scalar	2
releasemap	0x005ae958	static	0x54	4	read	scalar	1
releasemap	0x005ae958	static	0x54	4	write	scalar	1
releasemap	0x005ae958	static	0x58	4	read	scalar	1
releasemap	0x005ae958	static	0x58	4	write	scalar	1
releasemap	0x005ae958	static	0x5c	4	write	scalar	1
releasemap	0x005ae958	static	0x60	4	write	scalar	1
releasemap	0x005ae958	static	0x64	4	read	scalar	1
releasemap	0x005ae958	static	0x64	4	write	scalar	1
releasemap	0x005ae958	static	0x68	4	read	scalar	1
releasemap	0x005ae958	static	0x68	4	write	scalar	1
releasemap	0x005ae958	static	0x6c	4	write	scalar	1
releasemap	0x005ae958	static	0x70	4	write	scalar	1
remap	0x005a7b50	static	0x0	4	read	scalar	1
remap	0x005a7b50	static	0x4	4	read	scalar	1
remap	0x005cd34c	static	0x0	4	read	scalar	1
remap	0x005cd34c	static	0x4	4	read	scalar	1
removechampionbrain	0x005aeed0	static	0x0	4	read	scalar	1
removechampionbrain	0x005aeed0	static	0x0	4	write	scalar	1
removechampionbrain	0x005aeed0	static	0x4	4	read	scalar	2
removechampionbrain	0x005aeed0	static	0x4	4	write	scalar	2
removechampionbrain	0x005aeed0	static	0x8	4	read	scalar	1
removefrombarter	0x00584cd4	static	0x8	4	read	scalar	1
removefrombarter	0x00584cd4	static	0xc	4	read	scalar	1
removefrombarter	0x00584cd4	static	0x2c	0	read	indexed	1
removefrombarter	0x00584cd4	static	0x2c	1	read	indexed	1
removefrombarter	0x00584cd4	static	0x2d	1	read	indexed	1
removehotkey	0x00584cc4	static	0x0	4	read	scalar	1
removehotkey	0x00584cc4	static	0x8	4	read	scalar	1
removequest	0x005aeedc	static	0x4	4	read	scalar	1
removequest	0x005aeedc	static	0x4	4	write	scalar	1
removequest	0x005aeedc	static	0x8	4	read	scalar	1
removequest	0x005cd2e0	static	0x4	4	read	scalar	1
removequest	0x005cd2e0	static	0x8	4	read	scalar	1
removeunits	0x005a7b78	indirect	0x54	4	read	scalar	1
removeunits	0x005a7b78	indirect	0x60	4	read	scalar	1
removeunits	0x005a7b78	indirect	0x6c	4	read	scalar	2
removeunits	0x005a7b78	indirect	0x70	4	read	scalar	1
removeunits	0x005a7b78	indirect	0x90	4	read	scalar	2
removeunits	0x005a7b78	indirect	0x90	4	write	scalar	2
removeunits	0x005a7b78	indirect	0x94	4	read	scalar	2
removeunits	0x005a7b78	indirect	0x98	4	read	scalar	2
removeunits	0x005a7b78	indirect	0xa4	4	read	scalar	2
removeunits	0x005a7b78	indirect	0xa4	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa8	0	read	indexed	2
removeunits	0x005a7b78	indirect	0xa8	4	read	indexed	2
removeunits	0x005a7b78	indirect	0xa8	4	write	indexed	1
removeunits	0x005a7b78	indirect	0xac	4	read	indexed	2
removeunits	0x005a7b78	indirect	0xac	4	write	indexed	1
removeunits	0x005a7b78	indirect	0x3c4	4	write	indexed	2
removeunits	0x005a7b78	indirect	0x3c8	0	read	indexed	2
removeunits	0x005a7b78	indirect	0x3c8	4	read	indexed	2
removeunits	0x005a7b78	indirect	0x558	4	read	scalar	1
removeunits	0x005a7b78	indirect	0x558	4	write	scalar	1
removeunits	0x005a7b78	indirect	0x880	0	read	scalar	2
removeunits	0x005a7b78	indirect	0x880	1	write	scalar	2
removeunits	0x005a7b78	indirect	0x984	0	read	scalar	2
removeunits	0x005a7b78	indirect	0xa4b	1	write	scalar	2
removeunits	0x005a7b78	indirect	0xa4c	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa50	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa54	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa58	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa5c	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa60	4	read	scalar	2
removeunits	0x005a7b78	indirect	0xa60	4	write	scalar	2
removeunits	0x005a7b78	indirect	0xa64	4	read	scalar	2
removeunits	0x005a7b78	indirect	0xa64	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x0	4	read	scalar	1
removevirtualunit	0x005869f4	indirect	0x1c	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x24	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x28	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x30	1	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x30	4	read	scalar	1
removevirtualunit	0x005869f4	indirect	0x30	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x44	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x48	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x4c	4	read	scalar	1
removevirtualunit	0x005869f4	indirect	0x4c	4	write	scalar	1
removevirtualunit	0x005869f4	indirect	0x58	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x5c	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x60	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0xc4	0	read	indexed	1
removevirtualunit	0x005869f4	indirect	0xd8	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0xd8	4	write	indexed	1
removevirtualunit	0x005869f4	indirect	0xdc	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0xdc	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0xdc	4	write	indexed	1
removevirtualunit	0x005869f4	indirect	0xe0	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0xe0	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0xe0	4	write	indexed	1
removevirtualunit	0x005869f4	indirect	0x110	0	read	indexed	1
removevirtualunit	0x005869f4	indirect	0x538	0	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x538	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x544	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x548	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x54c	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x550	4	read	scalar	2
removevirtualunit	0x005869f4	indirect	0x550	4	write	scalar	2
removevirtualunit	0x005869f4	indirect	0x5b4	4	read	scalar	2
rendermap	0x00584ae8	static	0x278	0	read	scalar	2
rendermap	0x00584ae8	static	0x680	4	read	scalar	1
rendermap	0x00584ae8	static	0x684	4	read	scalar	1
rendermap	0x00584ae8	static	0x688	4	read	scalar	1
rendermap	0x00584ae8	static	0x68c	4	read	scalar	1
rendermap	0x00584ae8	static	0x2be4	4	read	scalar	2
rendermap	0x00584ae8	static	0x2bec	4	read	scalar	1
replaceimp	0x005a7b50	static	0x0	4	read	scalar	2
replaceimp	0x005a7b50	static	0x4	4	read	scalar	2
repoman	0x005ae974	static	0x8	4	read	scalar	1
repoman	0x005ae974	static	0x18	4	read	scalar	1
repoman	0x005ae974	static	0x24	4	read	scalar	1
repositionmouse	0x005a9e04	static	0xc	0	read	scalar	2
repositionmouse	0x005a9e04	static	0xc	4	write	scalar	2
repositionmouse	0x005a9e04	static	0x14	4	write	scalar	2
repositionmouse	0x005a9e04	static	0x18	4	write	scalar	2
repositionmouse	0x005a9e04	static	0x70	0	read	scalar	2
repositionmouse	0x005a9e04	static	0x90	4	write	scalar	1
repositionmouse	0x005a9e04	static	0xec	4	read	scalar	2
repositionmouse	0x005a9e04	static	0xec	4	write	scalar	2
repositionmouse	0x005a9e04	static	0xf0	4	read	scalar	2
repositionmouse	0x005a9e04	static	0xf0	4	write	scalar	2
repositionmouse	0x005a9e04	static	0xf4	0	read	scalar	2
repositionmouse	0x005a9e04	static	0x114	4	write	scalar	1
repositionmouse	0x005a9e04	static	0x12c	0	read	scalar	2
repositionmouse	0x005a9e04	static	0x14c	4	write	scalar	1
repositionmouse	0x005a9e04	static	0x16c	4	read	scalar	2
repositionmouse	0x005a9e04	static	0x16c	4	write	scalar	2
repositionmouse	0x005a9e04	static	0x178	1	read	scalar	2
repositionmouse	0x005a9e04	static	0x180	4	read	scalar	2
repositionmouse	0x005a9e04	static	0x184	4	read	scalar	2
repositionmouse	0x005a9e04	static	0x188	4	read	scalar	2
