profile	symbol	kind	referencing-member	line	form
vanilla	CHAOS	faction	gs\artifact\greataxe.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\greenscrf.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\healbrin.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helmassy.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\helyesbk.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\herladysbld.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\holygrail.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\kbcrown.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\lchargeart.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\lichcloa.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\luckston.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\lyonsrng.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\morgmant.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\morgmant.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\morgmant.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\morgmant.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\nagling.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\p1helm.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\parzring.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\pixiedus.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\potiondex.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\potionstr.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\priamblm.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ragnlsans.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringand.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringany.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringany.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringarca.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringazzt.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringcon.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringdwar.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringelem.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringembr.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringentg.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringheal.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringmark.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringmaze.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringmaze.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringmaze.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringprot.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringred.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringstea.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringstea.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\ringwind.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\rocchal.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\rocchal.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\shadowst.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\shldrght.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\sleepart.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafanim.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafasph.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafdrwn.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafinci.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafpoly.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafpoly.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafpoly.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafpoly.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafpoly.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stafresu.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stfhlyblt.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stoneart.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\stonring.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\swiftaxe.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\waterstf.gs	1	executable
vanilla	CHAOS	faction	gs\artifact\writofcamd.gs	1	executable
vanilla	CHAOS	faction	gs\aura.gs	1	executable
vanilla	CHAOS	faction	gs\aura.gs	1	executable
vanilla	CHAOS	faction	gs\aura.gs	1	executable
vanilla	CHAOS	faction	gs\building.gs	1	executable
vanilla	CHAOS	faction	gs\building.gs	1	executable
vanilla	CHAOS	faction	gs\building.gs	1	executable
vanilla	CHAOS	faction	gs\building.gs	1	executable
vanilla	CHAOS	faction	gs\champion.gs	1	executable
vanilla	CHAOS	faction	gs\diplo.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\charedit.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\newbuild.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dlg\pikfaith.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\air\airmult.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\chaos\genchaos.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\chaos\genorc.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\chgtem.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\chgtem.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\chgtem.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\cyclopscave.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\death\encounter4a.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\death\encounter4b.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\death\encounter4c.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\fire\firecaves.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chcave.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chdung.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chmina.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chminc.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chming.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chmult.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chstat.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\generate\chtowe.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\mnstrnospawn.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\order\encounter10.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\order\encounter46.gs	1	executable
vanilla	CHAOS	faction	gs\dungeons\witchtowr.gs	1	executable
vanilla	CHAOS	faction	gs\edit\terredit.gs	1	executable
vanilla	CHAOS	faction	gs\formpc.gs	1	executable
vanilla	CHAOS	faction	gs\gameutil.gs	1	executable
vanilla	CHAOS	faction	gs\imps.gs	1	executable
vanilla	CHAOS	faction	gs\imps.gs	1	executable
vanilla	CHAOS	faction	gs\leader.gs	1	executable
vanilla	CHAOS	faction	gs\leader.gs	1	executable
vanilla	CHAOS	faction	gs\leader.gs	1	executable
vanilla	CHAOS	faction	gs\leader.gs	1	executable
vanilla	CHAOS	faction	gs\leader.gs	1	executable
vanilla	CHAOS	faction	gs\levlmods.gs	1	executable
vanilla	CHAOS	faction	gs\levlmods.gs	1	executable
vanilla	CHAOS	faction	gs\market.gs	1	executable
vanilla	CHAOS	faction	gs\pal_fx.gs	1	executable
vanilla	CHAOS	faction	gs\placedng.gs	1	executable
vanilla	CHAOS	faction	gs\placedng.gs	1	executable
vanilla	CHAOS	faction	gs\placedng.gs	1	executable
vanilla	CHAOS	faction	gs\placedng.gs	1	executable
vanilla	CHAOS	faction	gs\player.gs	1	executable
vanilla	CHAOS	faction	gs\rmg.gs	1	executable
vanilla	CHAOS	faction	gs\rmg.gs	1	executable
vanilla	CHAOS	faction	gs\rmg.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario.gs	1	executable
vanilla	CHAOS	faction	gs\scenario\hidden.gs	1	executable
vanilla	CHAOS	faction	gs\scenario\network.gs	1	executable
vanilla	CHAOS	faction	gs\scenario\order.gs	1	executable
vanilla	CHAOS	faction	gs\scenario\order.gs	1	executable
vanilla	CHAOS	faction	gs\spells.gs	1	executable
vanilla	CHAOS	faction	gs\spells.gs	1	executable
vanilla	CHAOS	faction	gs\spells.gs	1	executable
vanilla	CHAOS	faction	gs\spells.gs	1	executable
vanilla	CHAOS	faction	gs\spells.gs	1	executable
vanilla	CHAOS	faction	gs\spells\Wanderlust.gs	1	executable
vanilla	CHAOS	faction	gs\spells\air_seer.gs	1	executable
vanilla	CHAOS	faction	gs\spells\blades.gs	1	executable
vanilla	CHAOS	faction	gs\spells\blindrage.gs	1	executable
vanilla	CHAOS	faction	gs\spells\cdetect.gs	1	executable
vanilla	CHAOS	faction	gs\spells\cdispell.gs	1	executable
vanilla	CHAOS	faction	gs\spells\confusion.gs	1	executable
vanilla	CHAOS	faction	gs\spells\crash.gs	1	executable
vanilla	CHAOS	faction	gs\spells\ctelart.gs	1	executable
vanilla	CHAOS	faction	gs\spells\gosub.gs	1	executable
vanilla	CHAOS	faction	gs\spells\handofate.gs	1	executable
vanilla	CHAOS	faction	gs\spells\invokefa.gs	1	executable
vanilla	CHAOS	faction	gs\spells\odetect.gs	1	executable
vanilla	CHAOS	faction	gs\spells\polydwarf.gs	1	executable
vanilla	CHAOS	faction	gs\spells\polyother.gs	1	executable
vanilla	CHAOS	faction	gs\spells\polyself.gs	1	executable
vanilla	CHAOS	faction	gs\spells\randomi.gs	1	executable
vanilla	CHAOS	faction	gs\spells\reincar.gs	1	executable
vanilla	CHAOS	faction	gs\spells\ringofany.gs	1	executable
vanilla	CHAOS	faction	gs\spells\shimveil.gs	1	executable
vanilla	CHAOS	faction	gs\spells\turnicate.gs	1	executable
vanilla	CHAOS	faction	gs\spells\vortex.gs	1	executable
vanilla	CHAOS	faction	gs\spells\water_seer.gs	1	executable
vanilla	CHAOS	faction	gs\spells\wheel.gs	1	executable
vanilla	CHAOS	faction	gs\spells\windsoch.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\tree.gs	1	executable
vanilla	CHAOS	faction	gs\turn_ai.gs	1	executable
vanilla	CHAOS	faction	gs\turn_ai.gs	1	executable
vanilla	CHAOS	faction	gs\turnai\primary.gs	1	executable
vanilla	CHAOS	faction	gs\turnai\relate.gs	1	executable
vanilla	CHAOS	faction	gs\turnai\usespbld.gs	1	executable
vanilla	CHAOS	faction	units\chcav.gs	1	executable
vanilla	CHAOS	faction	units\chcr1.gs	1	executable
vanilla	CHAOS	faction	units\chcr2.gs	1	executable
vanilla	CHAOS	faction	units\chcr3.gs	1	executable
vanilla	CHAOS	faction	units\chcr4.gs	1	executable
vanilla	CHAOS	faction	units\chcr5.gs	1	executable
vanilla	CHAOS	faction	units\chfit.gs	1	executable
vanilla	CHAOS	faction	units\chinf.gs	1	executable
vanilla	CHAOS	faction	units\chldf.gs	1	executable
vanilla	CHAOS	faction	units\chldt.gs	1	executable
vanilla	CHAOS	faction	units\chldw.gs	1	executable
vanilla	CHAOS	faction	units\chldw.gs	1	executable
vanilla	CHAOS	faction	units\chmis.gs	1	executable
vanilla	CHAOS	faction	units\chshp.gs	1	executable
vanilla	CHAOS	faction	units\chthf.gs	1	executable
vanilla	CHAOS	faction	units\chwiz.gs	1	executable
vanilla	CHAOS	faction	units\chwiz.gs	1	executable
vanilla	CHAOS	faction	units\chwm1.gs	1	executable
vanilla	CHAOS	faction	units\chwm2.gs	1	executable
vanilla	CHAOS	faction	units\chwmc.gs	1	executable
vanilla	CHAOS	faction	units\chwmf.gs	1	executable
vanilla	CHAOS	faction	units\chwmi.gs	1	executable
vanilla	CHAOS	faction	units\chwmm.gs	1	executable
vanilla	CHAOS	faction	units\chwmm2.gs	1	executable
vanilla	CHAOS	faction	units\chwmw.gs	1	executable
vanilla	CHAOS	faction	units\chwmw.gs	1	executable
vanilla	CHAOS	faction	units\chwz2.gs	1	executable
vanilla	CHAOS	faction	units\chwz2.gs	1	executable
vanilla	CHAOS	faction	units\holdchwmi.gs	1	executable
vanilla	CHAOS	faction	units\holdchwmm.gs	1	executable
vanilla	CHAOS	faction	units\holdchwmt.gs	1	executable
vanilla	DEATH	faction	File00000102.xxx	1	executable
vanilla	DEATH	faction	File00000297.xxx	1	executable
vanilla	DEATH	faction	gs\ai_plays.gs	1	executable
vanilla	DEATH	faction	gs\aispells.gs	1	executable
vanilla	DEATH	faction	gs\aispells.gs	1	executable
vanilla	DEATH	faction	gs\aispells.gs	1	executable
vanilla	DEATH	faction	gs\aispells.gs	1	executable
vanilla	DEATH	faction	gs\artftool.gs	1	executable
vanilla	DEATH	faction	gs\artftool.gs	1	executable
vanilla	DEATH	faction	gs\artftool.gs	1	executable
vanilla	DEATH	faction	gs\artifact\adventsword.gs	1	executable
vanilla	DEATH	faction	gs\artifact\altofsac.gs	1	executable
vanilla	DEATH	faction	gs\artifact\altofsac.gs	1	executable
vanilla	DEATH	faction	gs\artifact\altofsac.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amiensbld.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulchan.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulcon.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amuldefe.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulfate.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulinde.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulpers.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulpois.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulpois.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulpois.gs	1	executable
vanilla	DEATH	faction	gs\artifact\amulrev.gs	1	executable
vanilla	DEATH	faction	gs\artifact\antitarnaxe.gs	1	executable
vanilla	DEATH	faction	gs\artifact\antitarnaxe.gs	1	executable
vanilla	DEATH	faction	gs\artifact\aquaring.gs	1	executable
vanilla	DEATH	faction	gs\artifact\aramoug.gs	1	executable
vanilla	DEATH	faction	gs\artifact\armorins.gs	1	executable
vanilla	DEATH	faction	gs\artifact\artart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\artart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ashesinf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ashesinf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\balkscyt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\balkscyt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\bortorch.gs	1	executable
vanilla	DEATH	faction	gs\artifact\burnart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\choiceart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\choiceart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\cloudstf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\cloustart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\corlshld.gs	1	executable
vanilla	DEATH	faction	gs\artifact\crysring.gs	1	executable
vanilla	DEATH	faction	gs\artifact\darkblad.gs	1	executable
vanilla	DEATH	faction	gs\artifact\darkblad.gs	1	executable
vanilla	DEATH	faction	gs\artifact\deathdag.gs	1	executable
vanilla	DEATH	faction	gs\artifact\deathdag.gs	1	executable
vanilla	DEATH	faction	gs\artifact\dragart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\dragart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ebonplat.gs	1	executable
vanilla	DEATH	faction	gs\artifact\excalibr.gs	1	executable
vanilla	DEATH	faction	gs\artifact\faerring.gs	1	executable
vanilla	DEATH	faction	gs\artifact\flameshf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\flintrng.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gaidonart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gaidonart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gateway.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gateway.gs	1	executable
vanilla	DEATH	faction	gs\artifact\generic.gs	1	executable
vanilla	DEATH	faction	gs\artifact\giantkirtle.gs	1	executable
vanilla	DEATH	faction	gs\artifact\giantkirtle.gs	1	executable
vanilla	DEATH	faction	gs\artifact\goldenrd.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gonring.gs	1	executable
vanilla	DEATH	faction	gs\artifact\gorgstaf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\grail2.gs	1	executable
vanilla	DEATH	faction	gs\artifact\grailsword.gs	1	executable
vanilla	DEATH	faction	gs\artifact\greenscrf.gs	1	executable
vanilla	DEATH	faction	gs\artifact\guardian.gs	1	executable
vanilla	DEATH	faction	gs\artifact\healbrin.gs	1	executable
vanilla	DEATH	faction	gs\artifact\helyesbk.gs	1	executable
vanilla	DEATH	faction	gs\artifact\herladysbld.gs	1	executable
vanilla	DEATH	faction	gs\artifact\holygrail.gs	1	executable
vanilla	DEATH	faction	gs\artifact\icesword.gs	1	executable
vanilla	DEATH	faction	gs\artifact\kbcrown.gs	1	executable
vanilla	DEATH	faction	gs\artifact\kdavidswrd.gs	1	executable
vanilla	DEATH	faction	gs\artifact\kingryonswd.gs	1	executable
vanilla	DEATH	faction	gs\artifact\knifelif.gs	1	executable
vanilla	DEATH	faction	gs\artifact\knifelif.gs	1	executable
vanilla	DEATH	faction	gs\artifact\lchargeart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\lichcloa.gs	1	executable
vanilla	DEATH	faction	gs\artifact\lichcloa.gs	1	executable
vanilla	DEATH	faction	gs\artifact\luckston.gs	1	executable
vanilla	DEATH	faction	gs\artifact\lyonsrng.gs	1	executable
vanilla	DEATH	faction	gs\artifact\messart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\messart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\morgmant.gs	1	executable
vanilla	DEATH	faction	gs\artifact\morgmant.gs	1	executable
vanilla	DEATH	faction	gs\artifact\morgmant.gs	1	executable
vanilla	DEATH	faction	gs\artifact\morgmant.gs	1	executable
vanilla	DEATH	faction	gs\artifact\morgmant.gs	1	executable
vanilla	DEATH	faction	gs\artifact\nagling.gs	1	executable
vanilla	DEATH	faction	gs\artifact\obsplate.gs	1	executable
vanilla	DEATH	faction	gs\artifact\parzring.gs	1	executable
vanilla	DEATH	faction	gs\artifact\potiondex.gs	1	executable
vanilla	DEATH	faction	gs\artifact\potionstr.gs	1	executable
vanilla	DEATH	faction	gs\artifact\priamblm.gs	1	executable
vanilla	DEATH	faction	gs\artifact\priamswd.gs	1	executable
vanilla	DEATH	faction	gs\artifact\priamswd.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ragnlsans.gs	1	executable
vanilla	DEATH	faction	gs\artifact\reginart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\reginart.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringand.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringany.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringarca.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringazzt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringazzt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringazzt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringazzt.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringcon.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringdwar.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringelem.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringembr.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringentg.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringleec.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringleec.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringmark.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringmaze.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringprot.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringred.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringstea.gs	1	executable
vanilla	DEATH	faction	gs\artifact\ringwind.gs	1	executable
vanilla	DEATH	faction	gs\artifact\rocchal.gs	1	executable
vanilla	DEATH	faction	gs\artifact\sceptlich.gs	1	executable
vanilla	DEATH	faction	gs\artifact\sceptlich.gs	1	executable
