name	uses	class	broad-candidate	operator-entry-point
pol_text1	2	script-definition	no	-
pol_text10	2	script-definition	no	-
pol_text11	2	script-definition	no	-
pol_text12	2	script-definition	no	-
pol_text13	2	script-definition	no	-
pol_text14	2	script-definition	no	-
pol_text15	2	script-definition	no	-
pol_text2	2	script-definition	no	-
pol_text3	2	script-definition	no	-
pol_text4	2	script-definition	no	-
pol_text5	2	script-definition	no	-
pol_text6	2	script-definition	no	-
pol_text7	2	script-definition	no	-
pol_text8	2	script-definition	no	-
pol_text9	2	script-definition	no	-
polar	3	script-definition	no	-
polattitudechangeproc	1	native-host-call	yes	0x004e2e30
political_state	30	script-definition	no	-
political_state_verb	53	script-definition	no	-
poltice	5	script-definition	no	-
polymorph_to	3	script-definition	no	-
pomov	1	script-definition	no	-
pomovack	1	script-definition	no	-
poollength	9	native-host-call	yes	0x004dc230
poolobjecttype	9	native-host-call	yes	0x004dc280
pop	3676	language-primitive	yes	0x004ca010
popoffstack	45	script-definition	no	-
portrait0_doodad	3	script-definition	no	-
portrait1_doodad	9	script-definition	no	-
portrait2_doodad	6	script-definition	no	-
portrait3_doodad	2	script-definition	no	-
portrait_center_x	1	script-definition	no	-
portrait_center_y	1	script-definition	no	-
portrait_dd	2	script-definition	no	-
portrait_doodad	4	script-definition	no	-
portrait_item	3	script-definition	no	-
portrait_item_id	4	unclassified-residue	no	-
portrait_seed	2	script-definition	no	-
portrait_slot	2	script-definition	no	-
portrait_xy	1	script-definition	no	-
portrait_y	1	script-definition	no	-
poselack	1	script-definition	no	-
positionmap	1	native-host-call	yes	0x004a80d0
possession	15	script-definition	no	-
post_combat_spell_target_procs	1	script-definition	no	-
post_combat_spells	2	script-definition	no	-
post_fighting	1	unclassified-residue	no	-
potential_attackers	2	unclassified-residue	no	-
potential_diplomatic_effect	1	unclassified-residue	no	-
potential_unit_stack	7	script-definition	no	-
potion12	2	script-definition	no	-
potion_of_healing	7	script-definition	no	-
potion_of_mana	7	script-definition	no	-
potion_spell_check	8	script-definition	no	-
potion_type	8	script-definition	no	-
potiond	2	script-definition	no	-
potionh	3	script-definition	no	-
potionheal12	2	script-definition	no	-
potionm	2	script-definition	no	-
potions	2	script-definition	no	-
power_doodad	5	script-definition	no	-
power_doodad_bk	1	script-definition	no	-
pp	5	script-definition	no	-
ppanel_offset	2	script-definition	no	-
ppx	6	script-definition	no	-
pre_combat_attacker_barter_value	12	native-host-call	yes	0x004614d0
pre_combat_defender_barter_value	12	native-host-call	yes	0x00461520
pre_startcombat	1	script-definition	no	-
predictresources	8	native-host-call	yes	0x004bfb40
predictresourcesifneeded	7	native-host-call	yes	0x004bfc20
preemptive_offer?	1	script-definition	no	-
prepare	1	script-definition	no	-
prepare_debrief_intel_items	3	script-definition	no	-
prepare_debrief_items	1	script-definition	no	-
prepare_intel_screen_artifacts	3	script-definition	no	-
prepare_intel_screen_buttons	3	script-definition	no	-
prepare_intel_screen_economic	1	script-definition	no	-
prepare_intel_screen_spells	3	script-definition	no	-
prepare_intel_screen_titles	3	script-definition	no	-
prepare_report_info	3	script-definition	no	-
prepare_report_power	1	script-definition	no	-
prepare_spells	1	script-definition	no	-
preparecitybattlemap	4	native-host-call	yes	0x004689c0
prerequisite_for_unique_creature	1	script-definition	no	-
present	9	script-definition	no	-
prev_artifact_button	1	script-definition	no	-
prev_button	1	script-definition	no	-
prevartifactprocs	2	script-definition	no	-
previous_actual	2	script-definition	no	-
previous_dialog	2	script-definition	no	-
previousarmy	1	native-host-call	yes	0x004e1780
previousarmymps	1	native-host-call	yes	0x0052ccc0
previouselement	2	unclassified-residue	no	-
prevmps_button	1	unclassified-residue	no	-
pri	7	script-definition	no	-
pri_str	3	script-definition	no	-
priamblm	2	script-definition	no	-
priamswd	1	script-definition	no	-
pridwen	2	script-definition	no	-
primary_armies_desired	5	script-definition	no	-
primary_army_attack	1	script-definition	no	-
primary_army_building_goal_value	2	script-definition	no	-
primary_army_city_goal_value	2	script-definition	no	-
primary_army_dungeon_goal_value	2	script-definition	no	-
primary_army_enemy_army_goal_value	1	script-definition	no	-
primary_army_leader_goal_value	1	script-definition	no	-
primary_brain_react_to_user?	1	unclassified-residue	no	-
primary_brain_reclaim_building?	1	script-definition	no	-
primary_brain_reinforce_building?	1	script-definition	no	-
primary_brain_reinforce_city?	1	script-definition	no	-
primary_brain_reinforce_leader?	1	script-definition	no	-
primary_brain_replace_champions	1	unclassified-residue	no	-
primary_brains_removed	1	script-definition	no	-
primary_group_array	5	script-definition	no	-
primfear	8	script-definition	no	-
print	101	native-host-call	yes	0x004c9f30
print_matches	1	unclassified-residue	no	-
priority	3	script-definition	no	-
prison	1	script-definition	no	-
prisoner_action_dict	1	script-definition	no	-
prisoner_army	18	script-definition	no	-
prisoner_aware_brains	1	script-definition	no	-
prisoner_id	5	script-definition	no	-
prisoner_overlay_dd	1	script-definition	no	-
prisoner_owner	1	script-definition	no	-
prisonerandescort	3	native-host-call	yes	0x004c3100
proc	46	script-definition	no	-
proc_array	1	script-definition	no	-
proc_hits	7	native-host-call	yes	0x004ccf70
proc_id	3	script-definition	no	-
proc_id2	1	script-definition	no	-
proc_ms	8	native-host-call	yes	0x004cd030
procarray	1	script-definition	no	-
processgamemessages	28	native-host-call	yes	0x004e07f0
prod_count	3	script-definition	no	-
prod_dlg	7	script-definition	no	-
prod_edit0	1	script-definition	no	-
prod_edit1	1	script-definition	no	-
prod_edit2	1	script-definition	no	-
prod_edit3	1	script-definition	no	-
prod_text0	3	script-definition	no	-
prod_text1	3	script-definition	no	-
prod_text2	3	script-definition	no	-
prod_text3	3	script-definition	no	-
prod_text4	1	script-definition	no	-
prod_text5	1	script-definition	no	-
proddict	4	script-definition	no	-
prof_dict	1	script-definition	no	-
prof_proc	11	script-definition	no	-
prof_proc_indent	8	script-definition	no	-
profile	8	script-definition	no	-
profile_heading	11	script-definition	no	-
profsrc	1	script-definition	no	-
progress_dict	2	script-definition	no	-
progstring	1	script-definition	no	-
prop	3	script-definition	no	-
properties_button	1	unclassified-residue	no	-
propose_button	1	unclassified-residue	no	-
protect	10	script-definition	no	-
protectdictstack	1	native-host-call	yes	0x004ca160
protection	10	script-definition	no	-
provider_table4	1	script-definition	no	-
providername	1	native-host-call	yes	0x004b8260
ptemp	7	script-definition	no	-
pu1	1	script-definition	no	-
pu2	1	script-definition	no	-
purchase_ail	1	script-definition	no	-
purchase_crystal	1	script-definition	no	-
purchase_fame	1	script-definition	no	-
purchase_gold	1	script-definition	no	-
purchase_mode	13	script-definition	no	-
purchase_spell_change_proc	1	script-definition	no	-
purchase_spell_container	14	unclassified-residue	no	-
purchase_spell_mousemove_proc	1	script-definition	no	-
purchase_unit_change_proc	1	script-definition	no	-
purchase_unit_container	43	unclassified-residue	no	-
purchase_unit_mousemove_proc	1	script-definition	no	-
purchase_units_bg	1	unclassified-residue	no	-
puresword	3	script-definition	no	-
purgewounds	5	script-definition	no	-
purifywounds	9	script-definition	no	-
pushgoal	9	script-definition	no	-
pushonstack	162	script-definition	no	-
put	642	language-primitive	yes	0x004ca350
put_book_back	4	script-definition	no	-
put_extra_initiates_to_work	1	script-definition	no	-
put_scroll_in_dungeon	4	script-definition	no	-
px	33	script-definition	no	-
py	17	script-definition	no	-
pychi	6	script-definition	no	-
pycow	6	script-definition	no	-
pyele	7	script-definition	no	-
pygoa	6	script-definition	no	-
qsilver	10	script-definition	no	-
qty	1	script-definition	no	-
qtyinbarter	133	native-host-call	yes	0x004369e0
quest_0	6	script-definition	no	-
quest_1	6	script-definition	no	-
quest_10	1	script-definition	no	-
quest_11	1	script-definition	no	-
quest_12	1	script-definition	no	-
quest_13	1	script-definition	no	-
quest_14	1	script-definition	no	-
quest_15	1	script-definition	no	-
quest_16	1	script-definition	no	-
quest_17	1	script-definition	no	-
quest_2	6	script-definition	no	-
quest_3	6	script-definition	no	-
quest_4	6	script-definition	no	-
quest_5	1	script-definition	no	-
quest_6	1	script-definition	no	-
quest_7	1	script-definition	no	-
quest_8	1	script-definition	no	-
quest_9	1	script-definition	no	-
quest_buffer_item	1	script-definition	no	-
quest_button	1	script-definition	no	-
quest_button_dd	1	unclassified-residue	no	-
quest_button_frame	1	unclassified-residue	no	-
quest_button_in_dd	1	unclassified-residue	no	-
quest_des_dlg	25	script-definition	no	-
quest_descriptions	1	script-definition	no	-
quest_dict	68	script-definition	no	-
quest_dlg_dict	33	script-definition	no	-
quest_edits	10	script-definition	no	-
quest_id	10	script-definition	no	-
quest_ids	5	script-definition	no	-
quest_imp	1	script-definition	no	-
quest_imp_button	1	script-definition	no	-
quest_item	2	script-definition	no	-
quest_list	1	script-definition	no	-
quest_num_edits	5	script-definition	no	-
quest_num_texts	6	script-definition	no	-
quest_roster_backgound_page	3	script-definition	no	-
quest_roster_dlg	32	script-definition	no	-
quest_roster_doodad	7	script-definition	no	-
quest_status	8	script-definition	no	-
quest_texts	10	script-definition	no	-
quest_xywh	4	unclassified-residue	no	-
questdescriptionprocs	2	script-definition	no	-
quick_start_button	1	unclassified-residue	no	-
quit_	2	unclassified-residue	no	-
quit_game	13	unclassified-residue	no	-
quitdlg	5	script-definition	no	-
quote	2	script-definition	no	-
r	23	script-definition	no	-
r1	4	script-definition	no	-
r2	4	script-definition	no	-
ra	2	script-definition	no	-
race_affinity	1	script-definition	no	-
race_dict	16	script-definition	no	-
race_list	3	script-definition	no	-
race_vs_race_table	1	script-definition	no	-
race_xref	4	script-definition	no	-
radius	10	script-definition	no	-
rage	1	script-definition	no	-
ragnlsans	1	script-definition	no	-
rally	14	native-host-call	yes	0x00467d80
rally_dict	7	script-definition	no	-
rally_proc	1	script-definition	no	-
rally_result	2	script-definition	no	-
rallyproc	1	native-host-call	yes	0x004e3060
rallyresult	1	native-host-call	yes	0x004e30d0
rand	28	native-host-call	yes	0x004c9f20
rand_num	3	script-definition	no	-
rand_number	5	script-definition	no	-
random_barrows	3	script-definition	no	-
random_cave_sprite_type	3	script-definition	no	-
random_hills	1	script-definition	no	-
random_leader_unittype	3	script-definition	no	-
random_map_dict	2	script-definition	no	-
random_num	29	script-definition	no	-
random_number	11	script-definition	no	-
random_orc_caves	3	script-definition	no	-
random_title	2	script-definition	no	-
random_value	49	script-definition	no	-
randomartifactstack	4	script-definition	no	-
randombolt	3	native-host-call	yes	0x004a3890
randomcombatterrainsprites	1	script-definition	no	-
randomi	6	script-definition	no	-
randomscrollstack	5	script-definition	no	-
range	13	script-definition	no	-
range_from_new_target	1	script-definition	no	-
range_proc	1	script-definition	no	-
range_to_new_target	1	script-definition	no	-
range_to_old_target	2	script-definition	no	-
ranged	4	script-definition	no	-
ranged_attack_value	48	script-definition	no	-
ranged_box	1	unclassified-residue	no	-
ranged_str	6	script-definition	no	-
ranged_text	1	unclassified-residue	no	-
rangedattackstring1	3	script-definition	no	-
rangedstrengthstring	3	script-definition	no	-
rangedstring	3	script-definition	no	-
rangestring1	3	script-definition	no	-
rangvis	7	script-definition	no	-
rat	16	script-definition	no	-
rat1	2	unclassified-residue	no	-
rat2	2	unclassified-residue	no	-
rate_edit	1	script-definition	no	-
rate_text	12	script-definition	no	-
rating	9	script-definition	no	-
rating_dict	2	script-definition	no	-
rating_system	1	script-definition	no	-
ratio	16	script-definition	no	-
ratios_get_level	1	script-definition	no	-
ratios_get_play	4	script-definition	no	-
rattack_value	3	script-definition	no	-
rayohope	15	script-definition	no	-
rayohope_aura	1	unclassified-residue	no	-
raze_building_if_allowed	3	script-definition	no	-
rblock	9	unclassified-residue	no	-
rblocks_high	3	script-definition	no	-
rblocks_wide	3	script-definition	no	-
rbp	13	script-definition	no	-
rbuttonup	5	native-host-call	yes	0x004e3d90
react	1	script-definition	no	-
reaction_dict	1	script-definition	no	-
ready	1	script-definition	no	-
realgriddistance	28	native-host-call	yes	0x004e6070
rebuild3dmap	11	native-host-call	yes	0x004e07e0
rebuilddialog	1	unclassified-residue	no	-
receive_artifact_callback	2	native-host-call	yes	0x004d8490
receiving_faith	4	script-definition	no	-
recieve_text1	17	script-definition	no	-
recieve_text2	13	script-definition	no	-
recieve_text3	3	script-definition	no	-
reclaim_experience_price	1	script-definition	no	-
recon	9	script-definition	no	-
record	12	script-definition	no	-
record_ale	1	script-definition	no	-
record_artifacts	4	script-definition	no	-
record_bio	1	script-definition	no	-
record_bio_dict	6	script-definition	no	-
record_class	1	script-definition	no	-
record_crystals	1	script-definition	no	-
record_dict	17	script-definition	no	-
record_diff	2	script-definition	no	-
record_entourage	2	script-definition	no	-
record_experience	2	script-definition	no	-
record_faith	1	script-definition	no	-
record_gold	1	script-definition	no	-
record_initial_leader_types	1	script-definition	no	-
record_name	3	script-definition	no	-
record_spells	2	script-definition	no	-
records_dlg	96	script-definition	no	-
red_numbers	17	unclassified-residue	no	-
redraw_army_roster	2	script-definition	no	-
reduce_deficit	1	script-definition	no	-
reed_bow	2	script-definition	no	-
ref	1	script-definition	no	-
ref2	2	script-definition	no	-
ref3	1	script-definition	no	-
reflect_shield	12	script-definition	no	-
refresh	9	script-definition	no	-
refresh_buy_artifact_list	6	script-definition	no	-
refresh_purchased_artifacts	1	script-definition	no	-
refresh_spell_array	1	script-definition	no	-
refreshdialog	124	native-host-call	yes	0x00490550
refreshdirty	7	native-host-call	yes	0x004da070
refresheditdialog	12	unclassified-residue	no	-
refreshgamelist	2	script-definition	no	-
refreshitem	12	native-host-call	yes	0x00490410
regen	13	script-definition	no	-
regeneration_spells	1	script-definition	no	-
regingone	1	script-definition	no	-
region	1	script-definition	no	-
region_factor	5	script-definition	no	-
region_id	1	script-definition	no	-
region_owner	2	script-definition	no	-
regionatlocation	5	native-host-call	yes	0x004c78d0
regionview	2	native-host-call	yes	0x00483b60
rein	7	script-definition	no	-
reincarnation_aura	1	unclassified-residue	no	-
rel	2	script-definition	no	-
related_dlg	2	script-definition	no	-
relative2actual	4	native-host-call	yes	0x0045aca0
release_artifact_container	2	script-definition	no	-
release_filled_unit_container	2	script-definition	no	-
release_purchase_unit_container	2	script-definition	no	-
release_spell_container	2	script-definition	no	-
release_unit_container	2	script-definition	no	-
release_unit_crop_object	3	script-definition	no	-
relinquish_gain_pp	2	script-definition	no	-
relinquish_great_temples	1	script-definition	no	-
relinquish_lose_pp	2	script-definition	no	-
relinquishing_faith	4	script-definition	no	-
relocarm	5	script-definition	no	-
remainder	4	script-definition	no	-
remap	19	native-host-call	yes	0x00493fa0
remove_artifact_title	2	script-definition	no	-
remove_dup_artifacts	1	script-definition	no	-
remove_items	1	script-definition	no	-
