name	entry_point	behaviour	boundary	instructions	decoded_extent_bytes	arity	arity_candidates	nominal_arity	declared_arity	arity_agrees	loop_carried_operands	operand_state_cap_hit	helper_pops	helper_pushes	inline_pops	inline_pushes	calls	call_targets	tail_calls	indirect_calls	virtual_call_slots	globals_read	constant_refs	globals_written	pointer_write_addresses	global_addresses	constant_addresses	string_refs	import_kinds_at_depth	state_write_depth	calls_mutating_method	direct_imports
setmaxartifacttypes	0x00429960	file-or-resource-io	complete	55	176	-	0,1	1	1	yes	no	no	0	0	1	0	4	0x427c20,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x5cd340	0x555dcc	1	file-io@5,archive@1,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setmaxhotkeys	0x0049a510	file-or-resource-io	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x49a270,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x584cc4	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setmaxitems	0x0048f510	file-or-resource-io	complete	105	323	-	0,1,2	2	2	yes	no	no	0	0	2	0	5	0x48d5b0,0x4d41c0,0x4d4550,0x5005f0,0x5394a0	0	0	-	1	2	0	-	0x584ae8	0x55c370,0x55c384	2	file-io@5,archive@1,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setmaxlightningbolts	0x004a3b80	file-or-resource-io	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4a2c40,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x584ca8	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setmaxquesttypes	0x004c4a30	file-or-resource-io	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4c3a30,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5cd2e0	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setmaxsoundfx	0x00479080	file-or-resource-io	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x477fa0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5863bc	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setmaxspells	0x004f00f0	reads-state	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4d4550,0x4f00b0,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@2,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setmilitaryselectionmode	0x0052fbe0	mutates-state	complete	59	181	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4d41c0,0x4d4550,0x5394a0	0	0	-	0	1	1	-	0x5d209c	0x5743d4	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	0	yes	-
setminimumdragbox	0x00472c20	mutates-state	complete	98	308	-	0,1,2	2	2	yes	no	no	0	0	2	0	2	0x4d4550,0x5394a0	0	0	-	0	0	2	-	0x5a9e08,0x5a9e0c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setmissiledata	0x004b00a0	reads-state	complete	109	341	-	0,1,2	2	2	yes	no	no	0	0	2	1	4	0x4affa0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x583ac0	0x55cd38	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setmissilehitproc	0x004e3830	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5a7d54,0x5a7d58	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setmodescale	0x004e0ab0	reads-state	complete	94	310	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4d41c0,0x4d4550,0x5059a0,0x5394a0	0	0	-	1	2	0	-	0x584ae8	0x54dd38,0x572988	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setmodeticktime	0x004e0980	reads-state	complete	93	293	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4d41c0,0x4d4550,0x505970,0x5394a0	0	0	-	1	1	0	-	0x584ae8	0x572970	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setmultichatcallbackproc	0x004d89d0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5aa6f0,0x5aa6f4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setmultilevelconquered	0x004dfa20	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5cd1ec	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setmultioptionscallbackproc	0x004d8a40	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5aa6f8,0x5aa6fc	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setmultiplayerflag	0x004b6540	reads-state	complete	60	190	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4b6520,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5cd358	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	1	yes	-
setmultiplayeroption	0x004b2050	reads-state	complete	89	279	-	0,1,2	2	2	yes	no	no	0	0	2	0	3	0x4b1c20,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa64c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	2	yes	-
setmultiscenarioname	0x004b2ff0	reads-state	complete	45	154	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4b30e0,0x4d4550	0	0	-	1	0	0	-	0x5aa64c	-	0	file-io@4,archive@5,memory@5,thread@4,window-input@3,time@3,other@3	2	yes	-
setmusicvolume	0x00479a70	reads-state	complete	63	195	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x479a00,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x585408	-	0	file-io@5,archive@5,memory@5,thread@2,window-input@3,time@3,other@3	2	yes	-
setnegativeresourcesproc	0x004bb3a0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5844c0,0x5844c4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setnewgameseed	0x004e5790	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5cd2c0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setnewinitiates	0x00451c50	unknown	complete	61	185	-	0,1,2	2	2	yes	no	no	0	0	1	0	4	0x451a70,0x451ba0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setnewunitproc	0x0044fee0	mutates-state	complete	45	156	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5af0ec,0x5af0f0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setnormalcombatproc	0x00468c90	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5aec30,0x5aec34	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpagepalette	0x004d9980	reads-state	complete	131	382	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x491ec0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	3	0	-	0x5a7b50	0x57262c,0x57264c,0x572660	3	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setpathballfont	0x004ba960	mutates-state	complete	51	165	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x492de0,0x4d4550,0x5394a0	0	0	-	1	0	1	-	0x5a7b50,0x5a9dec	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	yes	-
setpathballtext	0x004ba220	mutates-state	complete	41	144	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	1	-	0x55d600	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpathindicatordelay	0x004ba0a0	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5a9de0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpathindicatorimp	0x004ba6d0	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x55d648	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpathindicators	0x00504320	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5a9ddc	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpause	0x00484e80	reads-state	complete	63	192	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x484dc0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setpercentcomment	0x004c9dc0	floating-point	complete	57	177	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setplane	0x0051bc30	stub	complete	1	1	0	0	0	0	yes	no	no	0	0	0	0	0	-	0	0	-	0	0	0	-	-	-	0	-	-	no	-
setplayarmy	0x00464e30	reads-state	complete	105	304	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4026a0,0x404ab0,0x463010,0x4d4550	0	0	-	1	0	0	-	0x5577c8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setplaybacktimer	0x004b3f10	mutates-state	complete	61	194	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x4b32c0,0x4d4550,0x5394a0	0	0	-	2	0	1	-	0x5863c8,0x5864f4,0x58678c	-	0	file-io@5,archive@5,memory@4,thread@1,window-input@3,time@3,other@3	0	yes	-
setplayeraistatus	0x004bbfd0	unknown	complete	116	333	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4026a0,0x404ab0,0x4d41c0,0x4d4550	0	0	-	0	1	0	-	-	0x55d7ac	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerbars	0x004bc240	reads-state	complete	155	460	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	6	0x4026a0,0x404ab0,0x4927c0,0x4bc950,0x4d41c0,0x4d4550	0	0	-	1	1	0	-	0x5a7b50	0x55d7f4	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerbarterslot	0x00432e50	reads-state	complete	168	490	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	8	0x4026a0,0x404ab0,0x432a60,0x432b30,0x432d40,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x584cd4	0x556038	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerbooleanintelinfodisplaying	0x004a02b0	unknown	complete	167	466	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	3	0x4026a0,0x404ab0,0x4d41c0	0	0	-	0	2	0	-	-	0x55c8e0,0x55c908	2	file-io@6,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerdata	0x004be860	unknown	complete	145	449	-	0,1,2,3,4	4	4	yes	no	no	1	0	3	0	7	0x4026a0,0x404ab0,0x4bdce0,0x4bde00,0x4d41c0,0x4d4550,0x5394a0	0	0	-	0	2	0	-	-	0x54dcc0,0x55d8b8	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerfaith	0x004bd8c0	unknown	complete	74	263	-	0,1,2	2	2	yes	no	no	0	0	2	0	2	0x4d41c0,0x4d4550	0	0	-	0	1	0	-	-	0x55d880	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayerflagimp	0x004bb890	unknown	complete	186	508	-	0,1,2,3,4	4	4	yes	no	no	0	0	4	0	5	0x4026a0,0x404ab0,0x4bb7b0,0x4d41c0,0x4d4550	0	0	-	0	1	0	-	-	0x55d75c	1	file-io@5,archive@2,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayergo	0x004612c0	reads-state	complete	64	197	-	0,1,2	2	2	yes	no	no	1	0	1	0	4	0x460e40,0x4bdce0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	2	yes	-
setplayergroupnumberobject	0x004c0da0	floating-point	complete	60	182	-	0,1,2	2	2	yes	no	no	1	0	1	0	3	0x4bdce0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setplayergroupnumberoffset	0x004c0e60	mutates-state	complete	98	308	-	0,1,2	2	2	yes	no	no	0	0	2	0	2	0x4d4550,0x5394a0	0	0	-	0	0	2	-	0x5844d0,0x5844d4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setplayerindicatoraura	0x004bc450	unknown	complete	100	309	-	0,1,2,3	3	3	yes	no	no	1	0	2	0	5	0x42d620,0x42d750,0x4bdce0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@3,memory@6,thread@4,window-input@3,time@3,other@3	2	no	-
setplayerindicatorcolor	0x004bc640	reads-state	complete	141	435	-	0,1,2,3,4	4	4	yes	no	no	1	0	3	0	6	0x4026a0,0x404ab0,0x474ee0,0x4bdce0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x584ae8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setplayerintelinfo	0x0049f650	mutates-state	complete	214	636	-	1,2,3,4,5	5	1	NO	no	no	5	0	0	3	7	0x4026a0,0x404ab0,0x40adb0,0x49f370,0x4d09a0,0x4d41c0,0x4d4550	0	0	-	3	2	0	0x5a7b78	0x5a7b78,0x5a7d84,0x5a7d88	0x55c8e0,0x55c908	2	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	0	yes	-
setplayerintelinfodisplaying	0x004a0080	unknown	complete	199	555	-	0,1,2,3,4	4	4	yes	no	no	0	0	4	0	3	0x4026a0,0x404ab0,0x4d41c0	0	0	-	0	2	0	-	-	0x55c8e0,0x55c908	2	file-io@6,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setplayername	0x004c04d0	reads-state	complete	61	193	-	0,1,2	2	2	yes	no	no	1	0	1	0	3	0x4bdce0,0x4c03b0,0x4d4550	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	2	yes	-
setplayerneutralstatus	0x004c0b10	floating-point	complete	74	217	-	0,1,2	2	2	yes	no	no	1	0	1	0	3	0x4bdce0,0x4d4550,0x5394a0	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setplayingquest	0x004c4970	mutates-state	complete	58	179	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x404ab0,0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5aeef0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setprecombatproc	0x004889f0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5aa1b0,0x5aa1b4	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpredoorwayproc	0x00488830	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5ae8cc,0x5ae8d0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setpromisebartervalueproc	0x0050a0b0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5d2cc8,0x5d2ccc	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setproposaltext	0x004328b0	mutates-state	complete	48	168	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x53a220	0	0	-	1	0	1	-	0x578a80,0x578b47	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	yes	-
setproviderbackground	0x00470640	reads-state	complete	115	353	-	0,1,2	2	2	yes	no	no	0	0	2	0	5	0x4026a0,0x404ab0,0x4d41c0,0x4d4550,0x5394a0	0	1	0x5d1e84+0x68	1	1	0	-	0x5d1e84	0x557f6c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setproviderbuttontexture	0x004708b0	reads-state	complete	115	353	-	0,1,2	2	2	yes	no	no	0	0	2	0	5	0x4026a0,0x404ab0,0x4d41c0,0x4d4550,0x5394a0	0	1	0x5d1e84+0x70	1	1	0	-	0x5d1e84	0x557f6c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setquestresetproc	0x004d7ee0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5aeee8,0x5aeeec	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setqueststatus	0x004c4510	reads-state	complete	105	334	-	0,1,2	2	2	yes	no	no	0	0	2	0	6	0x4c3b60,0x4c3ea0,0x4c3ef0,0x4d05e0,0x4d4550,0x5394a0	0	0	-	5	0	0	-	0x5a7b78,0x5aeedc,0x5aeee8,0x5aeeec,0x5cd2e0	-	0	file-io@5,archive@3,memory@6,thread@4,window-input@3,time@1,other@3	3	yes	-
setrally	0x00408c50	reads-state	complete	54	172	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x482ac0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aa12c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setrealtimeorderflag	0x00409310	operand-only	complete	49	153	-	0,1,2	2	2	yes	no	no	1	0	1	0	2	0x41be40,0x4d4550	0	0	-	0	0	0	-	-	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	no	-
setregionfaiths	0x004c7f30	reads-state	complete	131	401	-	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	-	3	yes	yes	yes	0	0	3	0	6	0x4026a0,0x404ab0,0x4c5310,0x4c5ec0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aef04	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setregionname	0x004c7b10	file-or-resource-io	complete	93	305	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4c5230,0x4c5ec0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aef04	-	0	file-io@5,archive@1,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setregionowner	0x004c8500	reads-state	complete	110	345	-	0,1,2	2	2	yes	no	no	0	0	2	0	6	0x4026a0,0x404ab0,0x4c5ec0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x5aef04	0x55da60	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setregionraces	0x004c7c50	reads-state	complete	131	401	-	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	-	3	yes	yes	yes	0	0	3	0	6	0x4026a0,0x404ab0,0x4c52e0,0x4c5ec0,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5aef04	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setregiontoinvade	0x0051d9b0	unknown	complete	80	220	-	0,1	1	1	yes	no	no	0	0	1	0	5	0x4d41c0,0x4d4550,0x51d570,0x51d8e0,0x5394a0	0	0	-	0	1	0	-	-	0x573e7c	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setrelationship	0x0051ced0	unknown	complete	147	440	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	5	0x4026a0,0x404ab0,0x4d41c0,0x4d4550,0x51c940	0	0	-	0	2	0	-	-	0x573df4,0x573e0c	2	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setremapdata	0x004942a0	reads-state	complete	177	526	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	8	0x4026a0,0x404ab0,0x491c20,0x4928e0,0x4b9e00,0x4d41c0,0x4d4550,0x5394a0	0	0	-	2	3	0	-	0x5a7b50,0x5cd34c	0x55c5a4,0x55c5b0,0x55c5c4	3	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setresearchdeltaproc	0x004466e0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x579070,0x579074	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setresearchdonecallback	0x004467a0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x579078,0x57907c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setresetunitmodifiersproc	0x004e2ff0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5a7cf4,0x5a7cf8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setresourcechangecallback	0x00486a50	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5cd190,0x5cd194	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setretreatarea_facing	0x00468880	reads-state	complete	104	311	-	0,1,2	2	2	yes	no	no	0	0	2	0	3	0x468410,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x5ae958	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setretreatarea_xxyy	0x00468640	reads-state	complete	201	574	-	0,1,2,3,4,5	5	5	yes	no	no	0	0	5	0	4	0x4026a0,0x404ab0,0x468320,0x4d4550	0	0	-	1	0	0	-	0x5ae958	-	0	file-io@5,archive@4,memory@6,thread@3,window-input@3,time@3,other@3	3	yes	-
setrtclickdelay	0x004fe2c0	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5a79ac	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setrtclickdownproc	0x004fe1e0	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5a799c,0x5a79a0	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setrtclickupproc	0x004fe250	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5a79a4,0x5a79a8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setsatellitechildoffsets	0x0043e000	reads-state	complete	86	278	-	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	-	2	yes	yes	yes	0	0	2	0	2	0x4d4550,0x5394a0	0	0	-	2	0	0	-	0x5564b8,0x5564c8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setscenarionameproc	0x004b5590	mutates-state	complete	29	100	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x584408,0x58440c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setscenarioprocedure	0x004c8dc0	mutates-state	complete	45	156	-	0,1	1	1	yes	no	no	0	0	1	0	1	0x4d4550	0	0	-	0	0	2	-	0x5af0e4,0x5af0e8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setscenarioproperty	0x004c90b0	reads-state	complete	93	293	-	0,1,2	2	2	yes	no	no	0	0	2	0	4	0x4c8fe0,0x4d41c0,0x4d4550,0x5394a0	0	0	-	1	1	0	-	0x5aec60	0x55dab8	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setselectionbox	0x004ea630	reads-state	complete	159	495	-	0,1,2,3,4	4	4	yes	no	no	0	0	4	0	4	0x4026a0,0x492820,0x4d4550,0x4ea340	0	0	-	1	0	0	-	0x5a7b50	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setslider	0x004ec6f0	reads-state	complete	130	404	-	0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15	-	2	yes	yes	yes	0	0	2	0	6	0x404ab0,0x492790,0x4d41c0,0x4d4550,0x4eb860,0x5394a0	0	0	-	1	1	0	-	0x5a7b50	0x573064	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setsliderbar	0x004ec890	reads-state	complete	214	622	-	0,1,2,3,4,5	5	5	yes	no	no	0	0	5	0	6	0x4026a0,0x404ab0,0x492790,0x4d41c0,0x4d4550,0x4eb680	0	0	-	1	1	0	-	0x5a7b50	0x573088	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
setsortdirtyrects	0x004da1a0	mutates-state	complete	57	174	-	0,1	1	1	yes	no	no	0	0	1	0	2	0x4d4550,0x5394a0	0	0	-	0	0	1	-	0x5d20b8	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setsoundfxvolume	0x00479b60	reads-state	complete	63	195	-	0,1	1	1	yes	no	no	0	0	1	0	3	0x479b40,0x4d4550,0x5394a0	0	0	-	1	0	0	-	0x585408	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	3	yes	-
setspecialbuildingoffset	0x0043e550	mutates-state	complete	88	290	-	0,1,2	2	2	yes	no	no	0	0	2	0	2	0x4d4550,0x5394a0	0	0	-	0	0	2	-	0x556508,0x55650c	-	0	file-io@5,archive@5,memory@6,thread@4,window-input@3,time@3,other@3	0	no	-
setspecialcombatowner	0x004ee950	unknown	complete	143	425	-	0,1,2,3	3	3	yes	no	no	0	0	3	0	5	0x4026a0,0x404ab0,0x4d41c0,0x4d4550,0x4ee920	0	0	-	0	1	0	-	-	0x55c710	1	file-io@5,archive@4,memory@5,thread@4,window-input@2,time@2,other@2	2	yes	-
